자치구명,건물면적,토지면적,층,건축년도,경도,위도,읍면동명,월평균소득,동별세대수,동별세대당인구,20세미만인구,20세이상인구,주택가격(만원)
마포구,57.59,33.0,3.0,2021.0,126.9573032620858,37.54735524796675,공덕동,4047702.0,18472,1.95,1299,10672,57500
동작구,37.13,21.0,5.0,2011.0,126.93804098858986,37.496512320754405,상도제1동,3875896.0,23035,1.92,11510,101057,30500
광진구,44.15,36.0,2.0,2016.0,127.09145242126726,37.55930788429997,중곡제1동,2542359.0,8672,1.74,5978,70958,37000
강동구,29.99,20.0,3.0,2017.0,127.1392894829966,37.53064539313493,둔촌제1동,3596734.0,9657,2.72,7752,42145,61200
중구,56.0,26.0,2.0,2012.0,127.00501919023532,37.54923510382734,신당동,2816850.0,4672,1.57,5443,59448,51000
중랑구,36.24,23.0,2.0,2015.0,127.08413617077456,37.59019377941807,면목제2동,2322173.0,12138,1.91,10715,119617,35000
도봉구,56.44,24.0,1.0,2001.0,127.04548707193844,37.685304517515256,도봉제1동,2275377.0,10210,1.92,3587,41338,17400
중랑구,27.85,10.0,8.0,2024.0,127.08982002765416,37.58004178601146,면목제2동,2322173.0,12138,1.91,10715,119617,34500
양천구,66.12,32.0,-1.0,1993.0,126.85700625558104,37.526021224163934,신정1동,5046256.0,6922,2.83,25771,140883,17500
양천구,27.49,27.0,7.0,2016.0,126.87111135042258,37.54580453253058,목1동,5667672.0,10323,2.91,24023,117070,29000
강서구,43.62,28.0,2.0,2001.0,126.8430182819038,37.5341803527126,화곡제1동,2485455.0,27977,1.78,20096,189853,17000
관악구,48.7,31.0,5.0,2014.0,126.921425040229,37.4732638620387,서원동,2412001.0,15455,1.49,15528,223346,28000
양천구,32.95,20.0,6.0,2016.0,126.8666110510092,37.53516898107543,목1동,5667672.0,10323,2.91,24023,117070,25500
양천구,25.71,16.0,5.0,2017.0,126.86405555993896,37.54404085175962,목1동,5667672.0,10323,2.91,24023,117070,20000
은평구,47.75,28.0,5.0,2008.0,126.91059869903012,37.59689912044266,신사제1동,2637581.0,11982,2.17,4259,39782,14800
동작구,39.62,23.0,4.0,2014.0,126.97015951114768,37.48586224819875,사당제1동,2855173.0,14034,1.6,8280,86257,42000
성북구,47.94,28.0,2.0,2002.0,127.03758136763383,37.59640945640238,종암동,3381883.0,16945,2.18,4536,31806,23500
동작구,47.52,26.0,2.0,1996.0,126.95041865869058,37.50299568600616,상도제1동,3875896.0,23035,1.92,823,8889,28000
금천구,24.97,16.0,2.0,2022.0,126.90102642278444,37.46392392710862,독산제1동,3000453.0,26067,1.81,8187,92075,29900
성동구,20.15,3.0,16.0,2017.0,127.03409350691932,37.5625233796071,왕십리도선동,4015131.0,12126,2.14,272,4381,30000
강동구,77.11,37.0,1.0,1995.0,127.14636434591137,37.53497742067993,둔촌제1동,3596734.0,9657,2.72,7752,42145,39800
성동구,43.98,24.0,-1.0,1992.0,127.02454805614282,37.557092945230266,금호1가동,4010011.0,6416,2.27,1717,12506,32300
강서구,46.89,16.0,4.0,2002.0,126.8433407072866,37.53410309853183,화곡제1동,2485455.0,27977,1.78,20096,189853,12000
마포구,29.92,18.0,4.0,2021.0,126.94906566838922,37.5490929701708,아현동,5237419.0,12370,2.35,2908,14670,38200
마포구,29.92,18.0,4.0,2021.0,126.94906566838922,37.5490929701708,아현동,5237419.0,12370,2.35,2908,14670,38200
송파구,38.79,24.0,3.0,2019.0,127.13882199334452,37.500086731629,오금동,3510674.0,16048,2.36,4444,32734,34500
강서구,49.38,23.0,4.0,2001.0,126.84235466175528,37.54061380280703,화곡제1동,2485455.0,27977,1.78,20096,189853,20500
강동구,43.11,27.0,5.0,2016.0,127.12965009684112,37.53333185082945,성내제1동,3438376.0,8188,2.33,5877,57744,44000
광진구,66.62,33.0,3.0,2002.0,127.0835771465624,37.55720987404918,중곡제1동,2542359.0,8672,1.74,5978,70958,32000
광진구,66.62,33.0,3.0,2002.0,127.0835771465624,37.55720987404918,중곡제1동,2542359.0,8672,1.74,5978,70958,32000
영등포구,27.26,6.0,11.0,2019.0,126.90892736299384,37.52556174191057,영등포동,3570107.0,22433,1.39,862,8800,29500
은평구,16.4,23.0,1.0,1982.0,126.90883211670396,37.5875026219772,증산동,2838450.0,6805,2.31,1772,13677,53000
성동구,28.44,14.0,4.0,2017.0,127.0451344877578,37.54736543642439,성수1가제1동,3870717.0,7379,2.05,2549,24664,36500
강남구,37.41,24.0,5.0,2017.0,127.03903802005468,37.4934046208169,역삼1동,3607265.0,23835,1.44,8988,60567,59000
강동구,29.77,18.0,4.0,2018.0,127.13929479421414,37.540746289950285,길동,2840603.0,23606,2.02,4315,42680,27000
양천구,62.02,36.0,1.0,2010.0,126.87464908930174,37.54488934312333,목1동,5667672.0,10323,2.91,24023,117070,32500
강북구,47.61,23.0,2.0,2002.0,127.01149285586564,37.6366779949885,수유1동,2220463.0,10493,1.86,7930,90942,18000
강북구,62.59,37.0,2.0,2010.0,127.0130900167645,37.64735267666185,수유1동,2220463.0,10493,1.86,7930,90942,26800
강동구,44.89,30.0,3.0,2023.0,127.17014663358654,37.55940686637576,고덕제1동,4618641.0,8141,2.91,9891,37521,59200
노원구,52.51,473.0,2.0,2013.0,127.0753964282378,37.62404874297034,공릉1동,2786137.0,18792,1.89,9238,66332,25000
양천구,43.01,24.0,2.0,2012.0,126.86535652880768,37.547611962162286,목1동,5667672.0,10323,2.91,24023,117070,22800
노원구,52.51,31.0,2.0,2013.0,127.0753964282378,37.62404874297034,공릉1동,2786137.0,18792,1.89,9238,66332,25000
양천구,39.6,22.0,5.0,2018.0,126.82855794487938,37.538338604878746,신월1동,2227154.0,9857,1.91,12633,101640,31000
강동구,29.53,20.0,4.0,2012.0,127.1387419140442,37.543867249075376,천호제1동,2473111.0,12918,1.97,6667,78755,26200
성북구,111.92,77.0,2.0,1997.0,127.0112553058744,37.61246894561807,정릉제1동,3341356.0,7294,2.4,8078,67167,41500
강동구,51.36,23.0,3.0,1991.0,127.14218186291028,37.54903372668697,천호제1동,2473111.0,12918,1.97,6667,78755,24000
성동구,78.16,45.0,2.0,2001.0,127.01256171421788,37.54061399824921,옥수동,4836487.0,10705,2.36,3140,21460,50000
동작구,29.43,17.0,1.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,30850
은평구,64.93,36.0,2.0,2009.0,126.92255840655578,37.61290903842382,대조동,2535013.0,15543,1.75,1933,25019,43000
용산구,10.95,11.0,5.0,2021.0,126.95885250926273,37.537427294623,용문동,3568910.0,5271,2.12,489,5402,27200
중구,29.0,19.0,3.0,2013.0,127.01019043063668,37.5584756866174,신당동,2816850.0,4672,1.57,5443,59448,35500
광진구,20.16,14.0,3.0,2016.0,127.0754168492636,37.53699859506201,자양제1동,2745988.0,12126,1.79,9064,81478,44000
마포구,16.17,9.0,2.0,2015.0,126.95933127330444,37.54721117782787,아현동,5237419.0,12370,2.35,2902,22186,37000
은평구,59.96,18.0,5.0,2010.0,126.91660722630796,37.61085099059303,구산동,2602334.0,13488,2.29,3173,27409,37300
마포구,35.27,23.0,5.0,2012.0,126.9188824759793,37.56490845755388,연남동,2980162.0,8353,1.69,938,13017,32500
은평구,50.015,26.0,2.0,2015.0,126.92274363878865,37.60233634218746,녹번동,3055864.0,17454,2.03,3344,31517,34500
은평구,29.92,16.0,3.0,2023.0,126.92028346950195,37.61504301529597,대조동,2535013.0,15543,1.75,1933,25019,34000
동작구,29.12,19.0,5.0,2013.0,126.93155768596613,37.49535405913539,상도제1동,3875896.0,23035,1.92,11510,101057,33500
동작구,56.12,34.0,4.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,58800
강남구,28.86,13.0,3.0,1996.0,127.0287804944912,37.516468805755856,논현1동,3277066.0,13481,1.54,2939,37569,25000
동작구,55.73,33.0,4.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,56400
동작구,51.09,30.0,5.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,41800
강동구,26.63,16.0,6.0,2021.0,127.13098250146145,37.5479470779809,천호제1동,2473111.0,12918,1.97,6667,78755,39500
동작구,29.96,18.0,2.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,32150
동작구,29.96,18.0,3.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,32700
동작구,29.96,18.0,1.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,29950
노원구,40.82,20.0,4.0,2002.0,127.06468129993104,37.65828903761621,중계4동,3196660.0,8184,2.3,22054,169138,22000
동작구,29.43,17.0,2.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,33650
동작구,29.43,17.0,3.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,34200
동작구,28.54,17.0,3.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,32150
동작구,28.54,17.0,2.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,31650
동작구,28.44,17.0,2.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,30500
동작구,28.44,17.0,3.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,31200
동작구,28.44,17.0,1.0,2024.0,126.9534503827501,37.5071238407767,상도제1동,3875896.0,23035,1.92,11510,101057,28250
관악구,57.42,31.0,3.0,2003.0,126.91515666242962,37.47718571488996,서원동,2412001.0,15455,1.49,15528,223346,35000
송파구,50.31,16.0,4.0,2012.0,127.09149011183392,37.500192016379984,삼전동,2779980.0,16157,1.77,2362,25989,26700
강서구,52.83,28.0,-1.0,2008.0,126.8573501245551,37.5398328107829,화곡제1동,2485455.0,27977,1.78,20096,189853,13300
양천구,40.03,25.0,3.0,1987.0,126.83338402373622,37.52085111579104,신월1동,2227154.0,9857,1.91,12633,101640,21000
강북구,71.36,39.0,2.0,1993.0,127.01448901234832,37.64363455823141,수유1동,2220463.0,10493,1.86,7930,90942,22500
도봉구,33.42,19.0,3.0,1993.0,127.0348151469664,37.64239875452601,창제1동,3038009.0,10939,2.16,11946,100519,11000
노원구,58.04,30.0,4.0,2022.0,127.07427019343172,37.62421575982167,공릉1동,2786137.0,18792,1.89,9238,66332,34500
노원구,58.28,30.0,2.0,2022.0,127.07427019343172,37.62421575982167,공릉1동,2786137.0,18792,1.89,9238,66332,38500
관악구,40.91,33.0,4.0,2015.0,126.924770073771,37.46827180802027,서원동,2412001.0,15455,1.49,15528,223346,12500
광진구,20.91,13.0,4.0,2002.0,127.0907916785194,37.541146624406274,구의제1동,2683701.0,13261,1.73,7794,66911,16500
양천구,29.83,18.0,3.0,2012.0,126.8275186670158,37.541453271111216,신월1동,2227154.0,9857,1.91,12633,101640,16200
서초구,32.68,16.0,-1.0,1996.0,127.04086064803236,37.47069175185031,양재1동,4173236.0,17650,2.32,3440,31070,30000
노원구,33.86,11.0,7.0,2012.0,127.05625918728305,37.67655073979997,중계4동,3196660.0,8184,2.3,22054,169138,19000
송파구,28.64,19.0,3.0,2018.0,127.09824960623314,37.5013490210193,석촌동,2927911.0,17079,1.77,2252,27739,34500
성북구,70.83,39.0,2.0,2007.0,127.06524323707436,37.60988722667879,석관동,2864182.0,16645,2.0,3014,29840,35000
중랑구,37.22,24.0,2.0,2017.0,127.07736243122142,37.583611782896064,면목제2동,2322173.0,12138,1.91,10715,119617,35500
송파구,71.37,36.0,5.0,2012.0,127.09149011183392,37.500192016379984,삼전동,2779980.0,16157,1.77,2362,25989,49700
송파구,61.31,26.0,-1.0,1993.0,127.09159213661296,37.50568988842493,삼전동,2779980.0,16157,1.77,2362,25989,28300
양천구,55.0,32.0,4.0,2007.0,126.86554053143206,37.54298540612837,목1동,5667672.0,10323,2.91,24023,117070,30000
강동구,50.35,29.0,4.0,2010.0,127.12515018597328,37.546902289804265,천호제1동,2473111.0,12918,1.97,6667,78755,35500
구로구,49.88,35.0,6.0,2017.0,126.82524328458877,37.48659534791041,항동,3007261.0,6200,2.59,2969,12275,29000
광진구,27.25,15.0,3.0,2018.0,127.0857344652914,37.53097587211748,자양제1동,2745988.0,12126,1.79,9064,81478,43500
중랑구,49.07,31.0,3.0,2015.0,127.07150340170216,37.597661279503534,중화제1동,2518956.0,8828,2.06,3154,38114,31500
관악구,38.52,26.0,1.0,1993.0,126.97602692682966,37.47610921955593,남현동,3234026.0,9923,1.76,1167,16127,15000
마포구,43.2,24.0,2.0,2003.0,126.90063895910242,37.55985219422021,망원제1동,2802536.0,10082,1.85,3239,32518,33000
관악구,29.85,19.0,1.0,2018.0,126.93866236433765,37.48770956313017,보라매동,2529995.0,13012,1.79,17975,200181,26000
양천구,29.66,17.0,3.0,2015.0,126.86696211575476,37.53270467554236,목1동,5667672.0,10323,2.91,24023,117070,20000
성북구,56.86,36.0,3.0,2022.0,127.04195740702436,37.61553574549048,장위제1동,2231978.0,10578,2.17,5778,44339,48200
종로구,84.48,68.0,1.0,1993.0,126.99802556202988,37.584879320611314,혜화동,3333112.0,9232,1.73,344,2699,46700
구로구,49.9,25.0,4.0,1995.0,126.88533661201136,37.50067458031127,구로제1동,3368067.0,8393,2.42,9818,101018,21800
은평구,30.26,18.0,4.0,2022.0,126.92790262492116,37.60699060118663,녹번동,3055864.0,17454,2.03,3344,31517,41800
송파구,36.52,23.0,5.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,39731
은평구,42.2,28.0,4.0,2018.0,126.90451444816462,37.61785360992784,구산동,2602334.0,13488,2.29,3173,27409,23000
도봉구,31.52,21.0,4.0,2008.0,127.03071233306888,37.66360164192383,방학제1동,2895702.0,12948,2.11,7510,62514,11000
강서구,28.88,18.0,2.0,2016.0,126.8476274051887,37.53192035323503,화곡제1동,2485455.0,27977,1.78,20096,189853,20000
성북구,8.48,5.0,5.0,2010.0,127.03873743273628,37.59212458896783,종암동,3381883.0,16945,2.18,4536,31806,5300
성북구,9.52,6.0,5.0,2010.0,127.03873743273628,37.59212458896783,종암동,3381883.0,16945,2.18,4536,31806,5900
성북구,9.52,6.0,5.0,2010.0,127.03873743273628,37.59212458896783,종암동,3381883.0,16945,2.18,4536,31806,5900
성북구,12.61,7.0,5.0,2010.0,127.03873743273628,37.59212458896783,종암동,3381883.0,16945,2.18,4536,31806,7900
성북구,14.93,9.0,5.0,2010.0,127.03873743273628,37.59212458896783,종암동,3381883.0,16945,2.18,4536,31806,9000
강동구,29.53,17.0,2.0,2012.0,127.12843902681271,37.54688673907428,천호제1동,2473111.0,12918,1.97,6667,78755,36000
중랑구,34.9,20.0,3.0,1991.0,127.0894779301014,37.57796478529578,면목제2동,2322173.0,12138,1.91,10715,119617,16000
구로구,36.66,12.0,5.0,1999.0,126.88526472116544,37.48790793085321,구로제1동,3368067.0,8393,2.42,9818,101018,10000
중랑구,28.73,16.0,4.0,2016.0,127.09571503139806,37.59524225276798,망우본동,2443681.0,18872,2.02,5226,47293,32000
마포구,36.96,19.0,-1.0,1997.0,126.91817837280642,37.56383041071146,연남동,2980162.0,8353,1.69,938,13017,14800
송파구,44.3,23.0,2.0,1995.0,127.13500060028755,37.49604859312474,가락본동,3521561.0,11564,2.14,11711,69007,20500
송파구,35.92,22.0,2.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,37931
동작구,15.05,4.0,8.0,2017.0,126.92708109911072,37.500158731175134,대방동,3524765.0,16316,2.11,4384,29627,13500
송파구,35.92,22.0,3.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,38885
송파구,33.36,21.0,3.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,36658
송파구,33.36,21.0,2.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,35770
구로구,28.49,8.0,3.0,1996.0,126.88843895391192,37.487028486312525,구로제1동,3368067.0,8393,2.42,9818,101018,17800
강서구,33.2,15.0,3.0,2017.0,126.87565733723292,37.5504062636953,염창동,4127504.0,16656,2.47,6552,33507,29000
송파구,32.91,21.0,5.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,37712
마포구,36.39,30.0,1.0,1990.0,126.90290901589536,37.57311254519119,성산제2동,3521472.0,19731,1.95,1368,8002,41000
강서구,28.83,17.0,4.0,2011.0,126.81442551599578,37.55563597736865,공항동,2896818.0,13889,2.11,1271,15786,19800
중랑구,21.98,14.0,5.0,2017.0,127.07552174780204,37.59954540684922,중화제1동,2518956.0,8828,2.06,3154,38114,20000
성북구,52.89,29.0,4.0,2022.0,127.0109346821501,37.60943745193688,정릉제1동,3341356.0,7294,2.4,8078,67167,36000
성북구,63.84,40.0,4.0,2008.0,127.01417190049068,37.6117588247424,정릉제1동,3341356.0,7294,2.4,8078,67167,22000
양천구,41.72,29.0,-1.0,1987.0,126.8372247304332,37.51706641088275,신월1동,2227154.0,9857,1.91,12633,101640,7000
강서구,87.99,37.0,2.0,2002.0,126.839527606958,37.53279971027127,화곡제1동,2485455.0,27977,1.78,20096,189853,21000
양천구,35.7,27.0,2.0,1990.0,126.86763577112534,37.538654674232426,목1동,5667672.0,10323,2.91,24023,117070,18000
도봉구,51.51,29.0,3.0,2014.0,127.0284219974839,37.649371814243175,쌍문제1동,2440535.0,9600,2.15,7131,64103,24500
은평구,46.72,32.0,2.0,1992.0,126.92064772861052,37.584616459858594,응암제1동,2726133.0,15072,2.13,9854,70904,16000
마포구,42.81,24.0,2.0,1993.0,126.93950510737436,37.54344453309122,용강동,4787212.0,9250,2.29,1281,5901,32500
중랑구,34.09,22.0,2.0,2016.0,127.07264717227427,37.59483820631534,중화제1동,2518956.0,8828,2.06,3154,38114,21000
양천구,39.68,27.0,5.0,2016.0,126.87111135042258,37.54580453253058,목1동,5667672.0,10323,2.91,24023,117070,29700
성북구,66.24,39.0,2.0,1996.0,127.01170034434531,37.60707076899918,정릉제1동,3341356.0,7294,2.4,8078,67167,21000
은평구,29.61,14.0,2.0,2019.0,126.91055501442614,37.61560848624229,갈현제1동,2481200.0,7224,1.96,3860,37070,24500
구로구,44.87,25.0,2.0,2012.0,126.8519410412529,37.48747553371287,개봉제1동,2805757.0,15247,2.18,8142,71996,20500
강북구,27.79,15.0,4.0,2021.0,127.01738734478458,37.6313072415788,수유1동,2220463.0,10493,1.86,7930,90942,25500
동작구,29.96,19.0,3.0,2018.0,126.93209731621816,37.49418619449424,상도제1동,3875896.0,23035,1.92,11510,101057,30000
중랑구,41.26,26.0,5.0,2016.0,127.08031591867982,37.61501722020458,묵제1동,3120718.0,14942,2.23,5371,45104,25000
강북구,33.595,31.0,1.0,1994.0,127.02617822167883,37.61736315207265,삼양동,2473211.0,11616,2.09,13101,111124,43000
동작구,29.81,17.0,1.0,2022.0,126.94322972302966,37.4979946104886,상도제1동,3875896.0,23035,1.92,11510,101057,39800
구로구,72.06,34.0,4.0,2003.0,126.89717050227657,37.47970784965763,구로제1동,3368067.0,8393,2.42,9818,101018,25000
양천구,64.885,29.0,2.0,2001.0,126.86468274237752,37.54052523802031,목1동,5667672.0,10323,2.91,24023,117070,28500
은평구,25.35,6.0,10.0,2017.0,126.92338306686766,37.61833578835105,불광제1동,3182963.0,18150,2.06,5303,57959,29000
금천구,67.25,33.0,4.0,2002.0,126.89908025296478,37.46868077249371,독산제1동,3000453.0,26067,1.81,8187,92075,25000
양천구,48.45,25.0,3.0,1992.0,126.86793802615324,37.54211900563259,목1동,5667672.0,10323,2.91,24023,117070,16500
양천구,76.5,34.0,-1.0,2002.0,126.86769362459776,37.54065712299664,목1동,5667672.0,10323,2.91,24023,117070,14900
강서구,58.36,33.0,2.0,2002.0,126.83420828614084,37.54445216580374,화곡제1동,2485455.0,27977,1.78,20096,189853,27000
강서구,35.7,21.0,3.0,2016.0,126.8398650630643,37.55335782285481,발산제1동,3192517.0,13569,2.58,7469,35929,27000
동대문구,51.74,24.0,2.0,2001.0,127.0609661932522,37.59013108656768,휘경제1동,2722774.0,7541,1.76,3701,33176,25200
성북구,28.02,17.0,5.0,2019.0,127.01264777206488,37.60773859413999,정릉제1동,3341356.0,7294,2.4,8078,67167,19700
은평구,71.29,36.0,2.0,2003.0,126.91784466824608,37.59716460629653,응암제1동,2726133.0,15072,2.13,9854,70904,38000
송파구,75.78,34.0,3.0,1995.0,127.09500763839172,37.49946973341412,삼전동,2779980.0,16157,1.77,2362,25989,50000
강동구,45.63,22.0,3.0,2003.0,127.1456287471036,37.54761659897462,명일제1동,3540203.0,9979,2.48,6571,34125,27300
중구,29.96,14.0,6.0,2017.0,127.01331163589695,37.55776113094319,신당동,2816850.0,4672,1.57,5443,59448,35000
은평구,30.0,23.0,3.0,2018.0,126.92670086232134,37.62249679617974,불광제1동,3182963.0,18150,2.06,5303,57959,28000
송파구,27.6,19.0,2.0,2018.0,127.08225626578226,37.50846055389896,잠실본동,3079387.0,16244,1.7,16731,86284,37500
강동구,26.55,19.0,3.0,2020.0,127.13024523353296,37.54868434924199,천호제1동,2473111.0,12918,1.97,6667,78755,37700
강북구,50.58,29.0,3.0,2003.0,127.01544033145996,37.62858765935612,수유1동,2220463.0,10493,1.86,7930,90942,13000
용산구,34.95,18.0,1.0,1992.0,126.98607606416196,37.541408465194536,용산2가동,2540319.0,4985,1.73,564,8013,40000
중랑구,29.905,19.0,5.0,2014.0,127.09372295184454,37.593885477434895,망우본동,2443681.0,18872,2.02,5226,47293,24700
관악구,36.92,23.0,2.0,2018.0,126.9216807800012,37.4676619474745,서원동,2412001.0,15455,1.49,15528,223346,30000
도봉구,55.98,33.0,3.0,2021.0,127.03560228212856,37.66773506804354,방학제1동,2895702.0,12948,2.11,7510,62514,29000
관악구,35.97,25.0,-1.0,1986.0,126.93780323009156,37.472548192136486,서원동,2412001.0,15455,1.49,15528,223346,12000
송파구,47.05,30.0,4.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,52208
송파구,38.13,24.0,3.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,41708
송파구,38.13,24.0,2.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,40692
송파구,37.4,23.0,4.0,2024.0,127.1288330726884,37.48376950980076,문정1동,3568357.0,8957,2.2,6312,56885,41301
강동구,29.85,20.0,4.0,2023.0,127.17014663358654,37.55940686637576,고덕제1동,4618641.0,8141,2.91,9891,37521,43600
서대문구,52.83,19.0,4.0,1996.0,126.92572060603656,37.57360374036748,연희동,3383749.0,18678,1.8,2783,30452,21000
성북구,38.25,21.0,3.0,1991.0,127.01171281952917,37.60652647623602,정릉제1동,3341356.0,7294,2.4,8078,67167,15000
은평구,51.475,29.0,2.0,2011.0,126.91387670757967,37.61858868174801,갈현제1동,2481200.0,7224,1.96,3860,37070,24000
강서구,38.48,15.0,3.0,1993.0,126.85260612598596,37.5343093848014,화곡제1동,2485455.0,27977,1.78,20096,189853,11000
동대문구,29.91,17.0,3.0,2021.0,127.0665779810964,37.56850037675834,장안제1동,2863708.0,18312,2.02,8215,60301,27000
종로구,59.97,31.0,1.0,1997.0,126.98859967512004,37.5817885622541,가회동,3479766.0,1867,2.02,186,1532,40500
강북구,33.47,21.0,4.0,2019.0,127.03044963625702,37.62197418590025,삼양동,2473211.0,11616,2.09,13101,111124,24000
도봉구,45.08,16.0,-1.0,1993.0,127.0255531788038,37.64797018867592,쌍문제1동,2440535.0,9600,2.15,7131,64103,6300
은평구,48.6,19.0,2.0,1993.0,126.91857294462008,37.6219885896434,갈현제1동,2481200.0,7224,1.96,3860,37070,23800
동작구,24.5,16.0,2.0,2022.0,126.97197742761529,37.4823746100068,사당제1동,2855173.0,14034,1.6,8280,86257,29300
동작구,24.5,16.0,5.0,2022.0,126.97197742761529,37.4823746100068,사당제1동,2855173.0,14034,1.6,8280,86257,29500
금천구,63.99,37.0,-1.0,1995.0,126.9068456436998,37.46629949239648,독산제1동,3000453.0,26067,1.81,8187,92075,10000
영등포구,11.83,4.0,8.0,2020.0,126.91198354245266,37.52097581540522,영등포동,3570107.0,22433,1.39,102,4642,20500
성북구,73.32,31.0,5.0,2004.0,127.01398654366176,37.58666111154143,삼선동,3057377.0,11478,1.91,447,3212,41500
강서구,28.45,19.0,7.0,2016.0,126.81366885536656,37.56859704835416,공항동,2896818.0,13889,2.11,5459,54460,18500
서대문구,49.68,37.0,2.0,1994.0,126.95470062611096,37.59706404752888,홍은제1동,3093859.0,9633,2.28,5364,43858,19500
강남구,27.67,16.0,6.0,2018.0,127.03112596794288,37.50841046742756,논현1동,3277066.0,13481,1.54,2939,37569,40900
양천구,40.48,27.0,1.0,2016.0,126.8749233734466,37.54556617474328,목1동,5667672.0,10323,2.91,24023,117070,30000
성북구,54.67,33.0,5.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,48350
성북구,54.67,33.0,4.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47900
성북구,54.67,33.0,2.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47500
은평구,47.49,31.0,3.0,2019.0,126.9233491750332,37.59628397557385,응암제1동,2726133.0,15072,2.13,9854,70904,36000
성북구,54.67,33.0,3.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47900
성북구,54.55,33.0,6.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,48300
성북구,53.45,32.0,6.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47450
성북구,53.45,32.0,2.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46600
성북구,53.45,32.0,4.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46950
성북구,53.45,32.0,5.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47450
성북구,53.45,32.0,3.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46950
성북구,50.73,31.0,4.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47150
성북구,50.73,31.0,3.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47150
송파구,75.0,37.0,2.0,1991.0,127.12931216332156,37.50563354407056,오금동,3510674.0,16048,2.36,4444,32734,57000
성북구,50.73,31.0,2.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46800
성북구,50.73,31.0,5.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47650
구로구,59.9,38.0,3.0,2000.0,126.82055669156564,37.48540435247831,항동,3007261.0,6200,2.59,2969,12275,19500
성북구,50.21,30.0,2.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46400
성북구,50.21,30.0,3.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46700
성북구,50.21,30.0,4.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,46700
